"prolific_pid","question_observed","success_observed","time_observed","question_evaluated","human_evaluation","total_score","condition_label","observed_q_perceived_difficulty","observed_q_perceived_difficulty_indiv","observed_q_objective_difficulty"
"66be4c98197a6d1a726134d4","2_5",0,0,"1_2","1",8,"2.5_wrong_slow",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",0,0,"1_3","1",8,"2.5_wrong_slow",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",0,0,"1_4","1",8,"2.5_wrong_slow",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",0,0,"1_5","0",8,"2.5_wrong_slow",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",1,1,"1_1","1",8,"2.5_right_fast",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",1,1,"1_2","1",8,"2.5_right_fast",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",1,1,"1_3","1",8,"2.5_right_fast",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",1,1,"1_4","1",8,"2.5_right_fast",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",1,1,"1_5","1",8,"2.5_right_fast",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",0,1,"1_1","1",8,"2.5_wrong_fast",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",0,1,"1_2","1",8,"2.5_wrong_fast",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",0,1,"1_3","1",8,"2.5_wrong_fast",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",0,1,"1_4","1",8,"2.5_wrong_fast",0.760870712401055,0.7,0.915254237288136
"66be4c98197a6d1a726134d4","2_5",0,1,"1_5","0",8,"2.5_wrong_fast",0.760870712401055,0.7,0.915254237288136
"66be5fde262694b5262482b1","2_4",0,0,"1_1","1",12,"2.4_wrong_slow",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_4",0,0,"1_2","1",12,"2.4_wrong_slow",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_4",0,0,"1_3","1",12,"2.4_wrong_slow",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_4",0,0,"1_4","0",12,"2.4_wrong_slow",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_4",0,0,"1_5","0",12,"2.4_wrong_slow",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_2",1,1,"1_1","1",12,"2.2_right_fast",0.566398891966759,0.12,0.536723163841808
"66be5fde262694b5262482b1","2_2",1,1,"1_2","1",12,"2.2_right_fast",0.566398891966759,0.12,0.536723163841808
"66be5fde262694b5262482b1","2_2",1,1,"1_3","1",12,"2.2_right_fast",0.566398891966759,0.12,0.536723163841808
"66be5fde262694b5262482b1","2_2",1,1,"1_4","1",12,"2.2_right_fast",0.566398891966759,0.12,0.536723163841808
"66be5fde262694b5262482b1","2_2",1,1,"1_5","0",12,"2.2_right_fast",0.566398891966759,0.12,0.536723163841808
"66be5fde262694b5262482b1","2_3",1,1,"1_1","1",12,"2.3_right_fast",0.577430167597765,0.76,0.446327683615819
"66be5fde262694b5262482b1","2_3",1,1,"1_2","1",12,"2.3_right_fast",0.577430167597765,0.76,0.446327683615819
"66be5fde262694b5262482b1","2_3",1,1,"1_3","1",12,"2.3_right_fast",0.577430167597765,0.76,0.446327683615819
"66be5fde262694b5262482b1","2_3",1,1,"1_4","1",12,"2.3_right_fast",0.577430167597765,0.76,0.446327683615819
"66be5fde262694b5262482b1","2_3",1,1,"1_5","1",12,"2.3_right_fast",0.577430167597765,0.76,0.446327683615819
"66be5fde262694b5262482b1","2_4",1,1,"1_1","1",12,"2.4_right_fast",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_4",1,1,"1_2","1",12,"2.4_right_fast",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_4",1,1,"1_3","1",12,"2.4_right_fast",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_4",1,1,"1_4","1",12,"2.4_right_fast",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_4",1,1,"1_5","1",12,"2.4_right_fast",0.518938053097345,0.34,0.675141242937853
"66be5fde262694b5262482b1","2_5",0,1,"1_1","1",12,"2.5_wrong_fast",0.760870712401055,0.92,0.915254237288136
"66be5fde262694b5262482b1","2_5",0,1,"1_2","1",12,"2.5_wrong_fast",0.760870712401055,0.92,0.915254237288136
"66be5fde262694b5262482b1","2_5",0,1,"1_3","1",12,"2.5_wrong_fast",0.760870712401055,0.92,0.915254237288136
"66be5fde262694b5262482b1","2_5",0,1,"1_4","1",12,"2.5_wrong_fast",0.760870712401055,0.92,0.915254237288136
"66be5fde262694b5262482b1","2_5",0,1,"1_5","0",12,"2.5_wrong_fast",0.760870712401055,0.92,0.915254237288136
"66be86562465d56fd953fba2","2_1",1,0,"1_1","1",9,"2.1_right_slow",0.396726726726727,0.18,0.234463276836158
"66be86562465d56fd953fba2","2_1",1,0,"1_2","1",9,"2.1_right_slow",0.396726726726727,0.18,0.234463276836158
"66be86562465d56fd953fba2","2_1",1,0,"1_3","1",9,"2.1_right_slow",0.396726726726727,0.18,0.234463276836158
"66be86562465d56fd953fba2","2_1",1,0,"1_4","1",9,"2.1_right_slow",0.396726726726727,0.18,0.234463276836158
"66be86562465d56fd953fba2","2_1",1,0,"1_5","0",9,"2.1_right_slow",0.396726726726727,0.18,0.234463276836158
"66be86562465d56fd953fba2","2_3",1,0,"1_1","1",9,"2.3_right_slow",0.577430167597765,0.36,0.446327683615819
"66be86562465d56fd953fba2","2_3",1,0,"1_2","1",9,"2.3_right_slow",0.577430167597765,0.36,0.446327683615819
"66be86562465d56fd953fba2","2_3",1,0,"1_3","1",9,"2.3_right_slow",0.577430167597765,0.36,0.446327683615819
"66be86562465d56fd953fba2","2_3",1,0,"1_4","1",9,"2.3_right_slow",0.577430167597765,0.36,0.446327683615819
"66be86562465d56fd953fba2","2_3",1,0,"1_5","0",9,"2.3_right_slow",0.577430167597765,0.36,0.446327683615819
"66be86562465d56fd953fba2","2_2",0,0,"1_1","1",9,"2.2_wrong_slow",0.566398891966759,0.5,0.536723163841808
"66be86562465d56fd953fba2","2_2",0,0,"1_2","0",9,"2.2_wrong_slow",0.566398891966759,0.5,0.536723163841808
"66be86562465d56fd953fba2","2_2",0,0,"1_3","0",9,"2.2_wrong_slow",0.566398891966759,0.5,0.536723163841808
"66be86562465d56fd953fba2","2_2",0,0,"1_4","1",9,"2.2_wrong_slow",0.566398891966759,0.5,0.536723163841808
"66be86562465d56fd953fba2","2_2",0,0,"1_5","0",9,"2.2_wrong_slow",0.566398891966759,0.5,0.536723163841808
"66be86562465d56fd953fba2","2_2",1,1,"1_1","1",9,"2.2_right_fast",0.566398891966759,0.8,0.536723163841808
"66be86562465d56fd953fba2","2_2",1,1,"1_2","1",9,"2.2_right_fast",0.566398891966759,0.8,0.536723163841808
"66be86562465d56fd953fba2","2_2",1,1,"1_3","1",9,"2.2_right_fast",0.566398891966759,0.8,0.536723163841808
"66be86562465d56fd953fba2","2_2",1,1,"1_4","1",9,"2.2_right_fast",0.566398891966759,0.8,0.536723163841808
"66be86562465d56fd953fba2","2_2",1,1,"1_5","0",9,"2.2_right_fast",0.566398891966759,0.8,0.536723163841808
"66be86562465d56fd953fba2","2_3",0,1,"1_1","1",9,"2.3_wrong_fast",0.577430167597765,0.81,0.446327683615819
"66be86562465d56fd953fba2","2_3",0,1,"1_2","0",9,"2.3_wrong_fast",0.577430167597765,0.81,0.446327683615819
"66be86562465d56fd953fba2","2_3",0,1,"1_3","0",9,"2.3_wrong_fast",0.577430167597765,0.81,0.446327683615819
"66be86562465d56fd953fba2","2_3",0,1,"1_4","1",9,"2.3_wrong_fast",0.577430167597765,0.81,0.446327683615819
"66be86562465d56fd953fba2","2_3",0,1,"1_5","0",9,"2.3_wrong_fast",0.577430167597765,0.81,0.446327683615819
"66c0e61e88d109a1324701f3","2_3",1,0,"1_1","1",5,"2.3_right_slow",0.577430167597765,0.54,0.446327683615819
"66c0e61e88d109a1324701f3","2_3",1,0,"1_2","1",5,"2.3_right_slow",0.577430167597765,0.54,0.446327683615819
"66c0e61e88d109a1324701f3","2_3",1,0,"1_3","1",5,"2.3_right_slow",0.577430167597765,0.54,0.446327683615819
"66c0e61e88d109a1324701f3","2_3",1,0,"1_4","1",5,"2.3_right_slow",0.577430167597765,0.54,0.446327683615819
"66c0e61e88d109a1324701f3","2_3",1,0,"1_5","0",5,"2.3_right_slow",0.577430167597765,0.54,0.446327683615819
"66c0e61e88d109a1324701f3","2_2",0,0,"1_1","1",5,"2.2_wrong_slow",0.566398891966759,0.64,0.536723163841808
"66c0e61e88d109a1324701f3","2_2",0,0,"1_2","1",5,"2.2_wrong_slow",0.566398891966759,0.64,0.536723163841808
"66c0e61e88d109a1324701f3","2_2",0,0,"1_3","0",5,"2.2_wrong_slow",0.566398891966759,0.64,0.536723163841808
"66c0e61e88d109a1324701f3","2_2",0,0,"1_4","0",5,"2.2_wrong_slow",0.566398891966759,0.64,0.536723163841808
"66c0e61e88d109a1324701f3","2_2",0,0,"1_5","0",5,"2.2_wrong_slow",0.566398891966759,0.64,0.536723163841808
"66c0e61e88d109a1324701f3","2_3",1,1,"1_1","1",5,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"66c0e61e88d109a1324701f3","2_3",1,1,"1_2","1",5,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"66c0e61e88d109a1324701f3","2_3",1,1,"1_3","1",5,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"66c0e61e88d109a1324701f3","2_3",1,1,"1_4","1",5,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"66c0e61e88d109a1324701f3","2_3",1,1,"1_5","0",5,"2.3_right_fast",0.577430167597765,0.85,0.446327683615819
"66c0e61e88d109a1324701f3","2_2",0,1,"1_1","1",5,"2.2_wrong_fast",0.566398891966759,0.95,0.536723163841808
"66c0e61e88d109a1324701f3","2_2",0,1,"1_2","0",5,"2.2_wrong_fast",0.566398891966759,0.95,0.536723163841808
"66c0e61e88d109a1324701f3","2_2",0,1,"1_3","0",5,"2.2_wrong_fast",0.566398891966759,0.95,0.536723163841808
"66c0e61e88d109a1324701f3","2_2",0,1,"1_4","0",5,"2.2_wrong_fast",0.566398891966759,0.95,0.536723163841808
"66c0e61e88d109a1324701f3","2_2",0,1,"1_5","0",5,"2.2_wrong_fast",0.566398891966759,0.95,0.536723163841808
"66c0e61e88d109a1324701f3","2_5",0,1,"1_1","1",5,"2.5_wrong_fast",0.760870712401055,1,0.915254237288136
"66c0e61e88d109a1324701f3","2_5",0,1,"1_2","1",5,"2.5_wrong_fast",0.760870712401055,1,0.915254237288136
"66c0e61e88d109a1324701f3","2_5",0,1,"1_3","0",5,"2.5_wrong_fast",0.760870712401055,1,0.915254237288136
"66c0e61e88d109a1324701f3","2_5",0,1,"1_4","1",5,"2.5_wrong_fast",0.760870712401055,1,0.915254237288136
"66c0e61e88d109a1324701f3","2_5",0,1,"1_5","0",5,"2.5_wrong_fast",0.760870712401055,1,0.915254237288136
"66c30398cfdcf65e1ef278bf","2_2",1,0,"1_1","1",3,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"66c30398cfdcf65e1ef278bf","2_2",1,0,"1_2","1",3,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"66c30398cfdcf65e1ef278bf","2_2",1,0,"1_3","1",3,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"66c30398cfdcf65e1ef278bf","2_2",1,0,"1_4","1",3,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"66c30398cfdcf65e1ef278bf","2_2",1,0,"1_5","0",3,"2.2_right_slow",0.566398891966759,0.6,0.536723163841808
"66c30398cfdcf65e1ef278bf","2_3",1,0,"1_1","1",3,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"66c30398cfdcf65e1ef278bf","2_3",1,0,"1_2","1",3,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"66c30398cfdcf65e1ef278bf","2_3",1,0,"1_3","1",3,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"66c30398cfdcf65e1ef278bf","2_3",1,0,"1_4","1",3,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"66c30398cfdcf65e1ef278bf","2_3",1,0,"1_5","0",3,"2.3_right_slow",0.577430167597765,0.5,0.446327683615819
"66c30398cfdcf65e1ef278bf","2_1",0,0,"1_1","1",3,"2.1_wrong_slow",0.396726726726727,0.3,0.234463276836158
"66c30398cfdcf65e1ef278bf","2_1",0,0,"1_2","0",3,"2.1_wrong_slow",0.396726726726727,0.3,0.234463276836158
"66c30398cfdcf65e1ef278bf","2_1",0,0,"1_3","0",3,"2.1_wrong_slow",0.396726726726727,0.3,0.234463276836158
"66c30398cfdcf65e1ef278bf","2_1",0,0,"1_4","0",3,"2.1_wrong_slow",0.396726726726727,0.3,0.234463276836158
"66c30398cfdcf65e1ef278bf","2_1",0,0,"1_5","0",3,"2.1_wrong_slow",0.396726726726727,0.3,0.234463276836158
"66c30398cfdcf65e1ef278bf","2_4",1,1,"1_1","1",3,"2.4_right_fast",0.518938053097345,0.7,0.675141242937853
"66c30398cfdcf65e1ef278bf","2_4",1,1,"1_2","1",3,"2.4_right_fast",0.518938053097345,0.7,0.675141242937853
"66c30398cfdcf65e1ef278bf","2_4",1,1,"1_3","1",3,"2.4_right_fast",0.518938053097345,0.7,0.675141242937853
"66c30398cfdcf65e1ef278bf","2_4",1,1,"1_4","1",3,"2.4_right_fast",0.518938053097345,0.7,0.675141242937853
"66c30398cfdcf65e1ef278bf","2_4",1,1,"1_5","0",3,"2.4_right_fast",0.518938053097345,0.7,0.675141242937853
"66c30398cfdcf65e1ef278bf","2_5",0,1,"1_1","1",3,"2.5_wrong_fast",0.760870712401055,0.9,0.915254237288136
"66c30398cfdcf65e1ef278bf","2_5",0,1,"1_2","0",3,"2.5_wrong_fast",0.760870712401055,0.9,0.915254237288136
"66c30398cfdcf65e1ef278bf","2_5",0,1,"1_3","0",3,"2.5_wrong_fast",0.760870712401055,0.9,0.915254237288136
"66c30398cfdcf65e1ef278bf","2_5",0,1,"1_4","0",3,"2.5_wrong_fast",0.760870712401055,0.9,0.915254237288136
"66c30398cfdcf65e1ef278bf","2_5",0,1,"1_5","0",3,"2.5_wrong_fast",0.760870712401055,0.9,0.915254237288136
"66c37a08436b5a1851123557","2_2",1,0,"1_1","1",8,"2.2_right_slow",0.566398891966759,0.7,0.536723163841808
"66c37a08436b5a1851123557","2_2",1,0,"1_2","1",8,"2.2_right_slow",0.566398891966759,0.7,0.536723163841808
"66c37a08436b5a1851123557","2_2",1,0,"1_3","1",8,"2.2_right_slow",0.566398891966759,0.7,0.536723163841808
"66c37a08436b5a1851123557","2_2",1,0,"1_4","1",8,"2.2_right_slow",0.566398891966759,0.7,0.536723163841808
"66c37a08436b5a1851123557","2_2",1,0,"1_5","0",8,"2.2_right_slow",0.566398891966759,0.7,0.536723163841808
"66c37a08436b5a1851123557","2_4",1,0,"1_1","1",8,"2.4_right_slow",0.518938053097345,0.85,0.675141242937853
"66c37a08436b5a1851123557","2_4",1,0,"1_2","1",8,"2.4_right_slow",0.518938053097345,0.85,0.675141242937853
"66c37a08436b5a1851123557","2_4",1,0,"1_3","1",8,"2.4_right_slow",0.518938053097345,0.85,0.675141242937853
"66c37a08436b5a1851123557","2_4",1,0,"1_4","1",8,"2.4_right_slow",0.518938053097345,0.85,0.675141242937853
"66c37a08436b5a1851123557","2_4",1,0,"1_5","0",8,"2.4_right_slow",0.518938053097345,0.85,0.675141242937853
"66c37a08436b5a1851123557","2_1",1,1,"1_1","1",8,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"66c37a08436b5a1851123557","2_1",1,1,"1_2","1",8,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"66c37a08436b5a1851123557","2_1",1,1,"1_3","1",8,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"66c37a08436b5a1851123557","2_1",1,1,"1_4","1",8,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"66c37a08436b5a1851123557","2_1",1,1,"1_5","1",8,"2.1_right_fast",0.396726726726727,0.5,0.234463276836158
"66c37a08436b5a1851123557","2_5",1,1,"1_1","1",8,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c37a08436b5a1851123557","2_5",1,1,"1_2","1",8,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c37a08436b5a1851123557","2_5",1,1,"1_3","1",8,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c37a08436b5a1851123557","2_5",1,1,"1_4","1",8,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c37a08436b5a1851123557","2_5",1,1,"1_5","1",8,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c37a08436b5a1851123557","2_5",0,1,"1_1","1",8,"2.5_wrong_fast",0.760870712401055,0.85,0.915254237288136
"66c37a08436b5a1851123557","2_5",0,1,"1_2","0",8,"2.5_wrong_fast",0.760870712401055,0.85,0.915254237288136
"66c37a08436b5a1851123557","2_5",0,1,"1_3","1",8,"2.5_wrong_fast",0.760870712401055,0.85,0.915254237288136
"66c37a08436b5a1851123557","2_5",0,1,"1_4","0",8,"2.5_wrong_fast",0.760870712401055,0.85,0.915254237288136
"66c37a08436b5a1851123557","2_5",0,1,"1_5","0",8,"2.5_wrong_fast",0.760870712401055,0.85,0.915254237288136
"66c49506c24e39d11f5d89fc","2_2",1,0,"1_1","1",9,"2.2_right_slow",0.566398891966759,0.5,0.536723163841808
"66c49506c24e39d11f5d89fc","2_2",1,0,"1_2","1",9,"2.2_right_slow",0.566398891966759,0.5,0.536723163841808
"66c49506c24e39d11f5d89fc","2_2",1,0,"1_3","0",9,"2.2_right_slow",0.566398891966759,0.5,0.536723163841808
"66c49506c24e39d11f5d89fc","2_2",1,0,"1_4","1",9,"2.2_right_slow",0.566398891966759,0.5,0.536723163841808
"66c49506c24e39d11f5d89fc","2_2",1,0,"1_5","0",9,"2.2_right_slow",0.566398891966759,0.5,0.536723163841808
"66c49506c24e39d11f5d89fc","2_4",1,0,"1_1","1",9,"2.4_right_slow",0.518938053097345,0.3,0.675141242937853
"66c49506c24e39d11f5d89fc","2_4",1,0,"1_2","1",9,"2.4_right_slow",0.518938053097345,0.3,0.675141242937853
"66c49506c24e39d11f5d89fc","2_4",1,0,"1_3","0",9,"2.4_right_slow",0.518938053097345,0.3,0.675141242937853
"66c49506c24e39d11f5d89fc","2_4",1,0,"1_4","1",9,"2.4_right_slow",0.518938053097345,0.3,0.675141242937853
"66c49506c24e39d11f5d89fc","2_4",1,0,"1_5","0",9,"2.4_right_slow",0.518938053097345,0.3,0.675141242937853
"66c49506c24e39d11f5d89fc","2_2",0,0,"1_1","1",9,"2.2_wrong_slow",0.566398891966759,0.35,0.536723163841808
"66c49506c24e39d11f5d89fc","2_2",0,0,"1_2","0",9,"2.2_wrong_slow",0.566398891966759,0.35,0.536723163841808
"66c49506c24e39d11f5d89fc","2_2",0,0,"1_3","0",9,"2.2_wrong_slow",0.566398891966759,0.35,0.536723163841808
"66c49506c24e39d11f5d89fc","2_2",0,0,"1_4","0",9,"2.2_wrong_slow",0.566398891966759,0.35,0.536723163841808
"66c49506c24e39d11f5d89fc","2_2",0,0,"1_5","0",9,"2.2_wrong_slow",0.566398891966759,0.35,0.536723163841808
"66c49506c24e39d11f5d89fc","2_3",0,1,"1_1","1",9,"2.3_wrong_fast",0.577430167597765,0.8,0.446327683615819
"66c49506c24e39d11f5d89fc","2_3",0,1,"1_2","0",9,"2.3_wrong_fast",0.577430167597765,0.8,0.446327683615819
"66c49506c24e39d11f5d89fc","2_3",0,1,"1_3","0",9,"2.3_wrong_fast",0.577430167597765,0.8,0.446327683615819
"66c49506c24e39d11f5d89fc","2_3",0,1,"1_4","1",9,"2.3_wrong_fast",0.577430167597765,0.8,0.446327683615819
"66c49506c24e39d11f5d89fc","2_3",0,1,"1_5","0",9,"2.3_wrong_fast",0.577430167597765,0.8,0.446327683615819
"66c49506c24e39d11f5d89fc","2_4",0,1,"1_1","1",9,"2.4_wrong_fast",0.518938053097345,0.7,0.675141242937853
"66c49506c24e39d11f5d89fc","2_4",0,1,"1_2","0",9,"2.4_wrong_fast",0.518938053097345,0.7,0.675141242937853
"66c49506c24e39d11f5d89fc","2_4",0,1,"1_3","0",9,"2.4_wrong_fast",0.518938053097345,0.7,0.675141242937853
"66c49506c24e39d11f5d89fc","2_4",0,1,"1_4","0",9,"2.4_wrong_fast",0.518938053097345,0.7,0.675141242937853
"66c49506c24e39d11f5d89fc","2_4",0,1,"1_5","0",9,"2.4_wrong_fast",0.518938053097345,0.7,0.675141242937853
"66c54542fde51396756cb576","2_3",1,0,"1_1","1",4,"2.3_right_slow",0.577430167597765,0.63,0.446327683615819
"66c54542fde51396756cb576","2_3",1,0,"1_2","1",4,"2.3_right_slow",0.577430167597765,0.63,0.446327683615819
"66c54542fde51396756cb576","2_3",1,0,"1_3","1",4,"2.3_right_slow",0.577430167597765,0.63,0.446327683615819
"66c54542fde51396756cb576","2_3",1,0,"1_4","1",4,"2.3_right_slow",0.577430167597765,0.63,0.446327683615819
"66c54542fde51396756cb576","2_3",1,0,"1_5","0",4,"2.3_right_slow",0.577430167597765,0.63,0.446327683615819
"66c54542fde51396756cb576","2_4",0,0,"1_1","1",4,"2.4_wrong_slow",0.518938053097345,0.69,0.675141242937853
"66c54542fde51396756cb576","2_4",0,0,"1_2","0",4,"2.4_wrong_slow",0.518938053097345,0.69,0.675141242937853
"66c54542fde51396756cb576","2_4",0,0,"1_3","0",4,"2.4_wrong_slow",0.518938053097345,0.69,0.675141242937853
"66c54542fde51396756cb576","2_4",0,0,"1_4","0",4,"2.4_wrong_slow",0.518938053097345,0.69,0.675141242937853
"66c54542fde51396756cb576","2_4",0,0,"1_5","0",4,"2.4_wrong_slow",0.518938053097345,0.69,0.675141242937853
"66c54542fde51396756cb576","2_5",1,1,"1_1","1",4,"2.5_right_fast",0.760870712401055,0.87,0.915254237288136
"66c54542fde51396756cb576","2_5",1,1,"1_2","1",4,"2.5_right_fast",0.760870712401055,0.87,0.915254237288136
"66c54542fde51396756cb576","2_5",1,1,"1_3","1",4,"2.5_right_fast",0.760870712401055,0.87,0.915254237288136
"66c54542fde51396756cb576","2_5",1,1,"1_4","1",4,"2.5_right_fast",0.760870712401055,0.87,0.915254237288136
"66c54542fde51396756cb576","2_5",1,1,"1_5","1",4,"2.5_right_fast",0.760870712401055,0.87,0.915254237288136
"66c54542fde51396756cb576","2_1",0,1,"1_1","1",4,"2.1_wrong_fast",0.396726726726727,0.81,0.234463276836158
"66c54542fde51396756cb576","2_1",0,1,"1_2","1",4,"2.1_wrong_fast",0.396726726726727,0.81,0.234463276836158
"66c54542fde51396756cb576","2_1",0,1,"1_3","0",4,"2.1_wrong_fast",0.396726726726727,0.81,0.234463276836158
"66c54542fde51396756cb576","2_1",0,1,"1_4","0",4,"2.1_wrong_fast",0.396726726726727,0.81,0.234463276836158
"66c54542fde51396756cb576","2_1",0,1,"1_5","0",4,"2.1_wrong_fast",0.396726726726727,0.81,0.234463276836158
"66c54542fde51396756cb576","2_4",0,1,"1_1","1",4,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"66c54542fde51396756cb576","2_4",0,1,"1_2","1",4,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"66c54542fde51396756cb576","2_4",0,1,"1_3","0",4,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"66c54542fde51396756cb576","2_4",0,1,"1_4","0",4,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"66c54542fde51396756cb576","2_4",0,1,"1_5","0",4,"2.4_wrong_fast",0.518938053097345,0.8,0.675141242937853
"66c7e6e05a6d60e4278bfda7","2_2",1,0,"1_1","1",3,"2.2_right_slow",0.566398891966759,0.77,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",1,0,"1_2","1",3,"2.2_right_slow",0.566398891966759,0.77,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",1,0,"1_3","1",3,"2.2_right_slow",0.566398891966759,0.77,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",1,0,"1_4","1",3,"2.2_right_slow",0.566398891966759,0.77,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",1,0,"1_5","0",3,"2.2_right_slow",0.566398891966759,0.77,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",1,1,"1_1","1",3,"2.2_right_fast",0.566398891966759,0.85,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",1,1,"1_2","1",3,"2.2_right_fast",0.566398891966759,0.85,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",1,1,"1_3","1",3,"2.2_right_fast",0.566398891966759,0.85,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",1,1,"1_4","1",3,"2.2_right_fast",0.566398891966759,0.85,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",1,1,"1_5","0",3,"2.2_right_fast",0.566398891966759,0.85,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_3",1,1,"1_1","1",3,"2.3_right_fast",0.577430167597765,0.9,0.446327683615819
"66c7e6e05a6d60e4278bfda7","2_3",1,1,"1_2","1",3,"2.3_right_fast",0.577430167597765,0.9,0.446327683615819
"66c7e6e05a6d60e4278bfda7","2_3",1,1,"1_3","1",3,"2.3_right_fast",0.577430167597765,0.9,0.446327683615819
"66c7e6e05a6d60e4278bfda7","2_3",1,1,"1_4","1",3,"2.3_right_fast",0.577430167597765,0.9,0.446327683615819
"66c7e6e05a6d60e4278bfda7","2_3",1,1,"1_5","0",3,"2.3_right_fast",0.577430167597765,0.9,0.446327683615819
"66c7e6e05a6d60e4278bfda7","2_5",1,1,"1_1","1",3,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c7e6e05a6d60e4278bfda7","2_5",1,1,"1_2","1",3,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c7e6e05a6d60e4278bfda7","2_5",1,1,"1_3","1",3,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c7e6e05a6d60e4278bfda7","2_5",1,1,"1_4","1",3,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c7e6e05a6d60e4278bfda7","2_5",1,1,"1_5","1",3,"2.5_right_fast",0.760870712401055,0.95,0.915254237288136
"66c7e6e05a6d60e4278bfda7","2_2",0,1,"1_1","1",3,"2.2_wrong_fast",0.566398891966759,0.81,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",0,1,"1_2","0",3,"2.2_wrong_fast",0.566398891966759,0.81,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",0,1,"1_3","1",3,"2.2_wrong_fast",0.566398891966759,0.81,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",0,1,"1_4","0",3,"2.2_wrong_fast",0.566398891966759,0.81,0.536723163841808
"66c7e6e05a6d60e4278bfda7","2_2",0,1,"1_5","0",3,"2.2_wrong_fast",0.566398891966759,0.81,0.536723163841808
"66cb4f58e9880a1fcf7bf516","2_2",1,0,"1_1","1",8,"2.2_right_slow",0.566398891966759,0.63,0.536723163841808
